analysis_level,prompt_variant,evaluation_scope,target_family,ensemble_name,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler
ensemble_document,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,27,21,6,8,0.4444444444444444,0.3333333333333333,0.875,0.4827586206896552,0.8333333333333334,0.4365079365079365,,5,1,14,7,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,
ensemble_document,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9333333333333333,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_no_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,equal_weight_models,22,13,9,0,0.4090909090909091,0.0,0.0,0.0,1.0,0.6025641025641025,,9,0,13,0,0.5,22,1.0,EPA,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,equal_weight_models,27,21,6,8,0.4444444444444444,0.3333333333333333,0.875,0.4827586206896552,0.8333333333333334,0.4365079365079365,,5,1,14,7,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,equal_weight_models,7,6,1,1,0.2857142857142857,0.16666666666666666,1.0,0.2857142857142857,1.0,0.6666666666666666,,1,0,5,1,0.5,7,1.0,GAO,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9333333333333333,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only,old_gold,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,18,11,7,0,0.3888888888888889,0.0,0.0,0.0,1.0,0.6233766233766234,,7,0,11,0,0.5,18,1.0,EPA,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,27,21,6,8,0.4444444444444444,0.3333333333333333,0.875,0.4827586206896552,0.8333333333333334,0.4365079365079365,,5,1,14,7,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,3,3,0,1,0.3333333333333333,0.3333333333333333,1.0,0.5,,,single_reference_class,0,0,2,1,0.5,3,1.0,GAO,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9333333333333333,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_no_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,28,9,19,0,0.6785714285714286,0.0,0.0,0.0,1.0,0.5555555555555556,,19,0,9,0,0.5,28,1.0,EPA,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,54,48,6,16,0.37037037037037035,0.3125,0.9375,0.46875,0.8333333333333334,0.4444444444444445,,5,1,33,15,0.5,56,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,9,8,1,2,0.3333333333333333,0.25,1.0,0.4,1.0,0.625,,1,0,6,2,0.5,9,1.0,GAO,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,18,12,6,6,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.861111111111111,,6,0,6,6,0.5,18,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,11,11,0,6,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411765,,,single_reference_class,0,0,5,6,0.5,11,1.0,PAR,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,24,7,17,0,0.7083333333333334,0.0,0.0,0.0,1.0,0.6932773109243698,,17,0,7,0,0.5,24,1.0,EPA,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,54,48,6,16,0.37037037037037035,0.3125,0.9375,0.46875,0.8333333333333334,0.4444444444444445,,5,1,33,15,0.5,56,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,5,5,0,2,0.4,0.4,1.0,0.5714285714285714,,,single_reference_class,0,0,3,2,0.5,5,1.0,GAO,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,18,12,6,6,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.861111111111111,,6,0,6,6,0.5,18,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_no_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,11,11,0,6,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411765,,,single_reference_class,0,0,5,6,0.5,11,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,22,5,17,0,0.7727272727272727,0.0,0.0,0.0,1.0,0.43529411764705883,,17,0,5,0,0.5,22,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,27,21,6,6,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.8333333333333334,0.5674603174603174,,5,1,16,5,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,7,6,1,0,0.14285714285714285,0.0,0.0,0.0,1.0,0.6666666666666666,,1,0,6,0,0.5,7,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9666666666666667,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,18,3,15,0,0.8333333333333334,0.0,0.0,0.0,1.0,0.6777777777777778,,15,0,3,0,0.5,18,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,27,21,6,6,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.8333333333333334,0.5674603174603174,,5,1,16,5,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9666666666666667,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,equal_weight_models,27,21,6,6,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.8333333333333334,0.5674603174603174,,5,1,16,5,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,equal_weight_models,9,5,4,3,0.7777777777777778,0.6,1.0,0.75,1.0,0.95,,4,0,2,3,0.5,9,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,6,2,4,0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,,4,0,2,0,0.5,6,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,27,21,6,6,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.8333333333333334,0.5674603174603174,,5,1,16,5,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,9,5,4,3,0.7777777777777778,0.6,1.0,0.75,1.0,0.95,,4,0,2,3,0.5,9,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,equal_weight_models,7,7,0,3,0.42857142857142855,0.42857142857142855,1.0,0.6,,,single_reference_class,0,0,4,3,0.5,7,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,equal_weight_models,8,6,2,0,0.25,0.0,0.0,0.0,1.0,0.5,,2,0,6,0,0.5,8,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,equal_weight_models,27,27,0,6,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,21,6,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,equal_weight_models,6,5,1,0,0.16666666666666666,0.0,0.0,0.0,1.0,0.6,,1,0,5,0,0.5,6,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,equal_weight_models,9,7,2,3,0.5555555555555556,0.42857142857142855,1.0,0.6,1.0,0.9285714285714286,,2,0,4,3,0.5,9,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,4,4,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,4,0,0.5,4,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,27,27,0,6,0.2222222222222222,0.2222222222222222,1.0,0.36363636363636365,,,single_reference_class,0,0,21,6,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,2,2,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,2,0,0.5,2,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,equal_weight_models,9,7,2,3,0.5555555555555556,0.42857142857142855,1.0,0.6,1.0,0.9285714285714286,,2,0,4,3,0.5,9,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,labeler_prerana,individual_coder,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.07692307692307687,,13,0,1,0,0.5,14,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,labeler_prerana,individual_coder,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,equal_weight_models,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.07692307692307687,,13,0,1,0,0.5,14,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,equal_weight_models,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.5,4,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,22,5,17,0,0.7727272727272727,0.0,0.0,0.0,1.0,0.43529411764705883,,17,0,5,0,0.5,22,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,27,21,6,6,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.8333333333333334,0.5674603174603174,,5,1,16,5,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,7,6,1,0,0.14285714285714285,0.0,0.0,0.0,1.0,0.6666666666666666,,1,0,6,0,0.5,7,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9666666666666667,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,18,3,15,0,0.8333333333333334,0.0,0.0,0.0,1.0,0.6777777777777778,,15,0,3,0,0.5,18,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,27,21,6,6,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.8333333333333334,0.5674603174603174,,5,1,16,5,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9666666666666667,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,22,13,9,0,0.4090909090909091,0.0,0.0,0.0,1.0,0.5598290598290598,,9,0,13,0,0.5,22,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,27,21,6,6,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.8333333333333334,0.5674603174603174,,5,1,16,5,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,7,6,1,0,0.14285714285714285,0.0,0.0,0.0,1.0,0.6666666666666666,,1,0,6,0,0.5,7,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9666666666666667,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,18,11,7,0,0.3888888888888889,0.0,0.0,0.0,1.0,0.6168831168831169,,7,0,11,0,0.5,18,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,27,21,6,6,0.37037037037037035,0.23809523809523808,0.8333333333333334,0.37037037037037035,0.8333333333333334,0.5674603174603174,,5,1,16,5,0.5,28,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,3,3,0,0,0.0,0.0,0.0,0.0,,,single_reference_class,0,0,3,0,0.5,3,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,11,5,6,3,0.8181818181818182,0.6,1.0,0.75,1.0,0.9666666666666667,,6,0,2,3,0.5,11,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,equal_weight_models,8,8,0,4,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,4,4,0.5,8,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,28,9,19,0,0.6785714285714286,0.0,0.0,0.0,1.0,0.5380116959064328,,19,0,9,0,0.5,28,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,54,48,6,12,0.2962962962962963,0.22916666666666666,0.9166666666666666,0.36666666666666664,0.8333333333333334,0.5590277777777778,,5,1,37,11,0.5,56,0.9642857142857143,ERP Report,
ensemble_document,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,9,8,1,0,0.1111111111111111,0.0,0.0,0.0,1.0,0.625,,1,0,8,0,0.5,9,1.0,GAO,
ensemble_document,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,18,12,6,6,0.6666666666666666,0.5,1.0,0.6666666666666666,1.0,0.9166666666666666,,6,0,6,6,0.5,18,1.0,Hurricane Katrina,
ensemble_document,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,equal_weight_models,11,11,0,6,0.5454545454545454,0.5454545454545454,1.0,0.7058823529411765,,,single_reference_class,0,0,5,6,0.5,11,1.0,PAR,
ensemble_document,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,24,7,17,0,0.7083333333333334,0.0,0.0,0.0,1.0,0.6680672268907564,,17,0,7,0,0.5,24,1.0,EPA,
ensemble_document,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,equal_weight_models,54,48,6,12,0.2962962962962963,0.22916666666666666,0.9166666666666666,0.36666666666666664,0.8333333333333334,0.5590277777777778,,5,1,37,11,0.5,56,0.9642857142857143,ERP Report,
