valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,distance_from_0_5,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family
53,39,14,17,0.5094339622641509,0.38461538461538464,0.8823529411764706,0.5357142857142857,0.8571428571428571,0.6263736263736264,,12,2,24,15,0.56,0.06000000000000005,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,17,0.5094339622641509,0.38461538461538464,0.8823529411764706,0.5357142857142857,0.8571428571428571,0.6263736263736264,,12,2,24,15,0.57,0.06999999999999995,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,17,0.5094339622641509,0.38461538461538464,0.8823529411764706,0.5357142857142857,0.8571428571428571,0.6263736263736264,,12,2,24,15,0.43,0.07,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,17,0.5094339622641509,0.38461538461538464,0.8823529411764706,0.5357142857142857,0.8571428571428571,0.6263736263736264,,12,2,24,15,0.58,0.07999999999999996,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,17,0.5094339622641509,0.38461538461538464,0.8823529411764706,0.5357142857142857,0.8571428571428571,0.6263736263736264,,12,2,24,15,0.59,0.08999999999999997,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,17,0.5094339622641509,0.38461538461538464,0.8823529411764706,0.5357142857142857,0.8571428571428571,0.6263736263736264,,12,2,24,15,0.6,0.09999999999999998,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,17,0.5094339622641509,0.38461538461538464,0.8823529411764706,0.5357142857142857,0.8571428571428571,0.6263736263736264,,12,2,24,15,0.61,0.10999999999999999,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,17,0.5094339622641509,0.38461538461538464,0.8823529411764706,0.5357142857142857,0.8571428571428571,0.6263736263736264,,12,2,24,15,0.62,0.12,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.63,0.13,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.64,0.14,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.65,0.15000000000000002,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.66,0.16000000000000003,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.67,0.17000000000000004,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.68,0.18000000000000005,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.69,0.18999999999999995,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.7,0.19999999999999996,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.71,0.20999999999999996,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,16,0.49056603773584906,0.358974358974359,0.875,0.509090909090909,0.8571428571428571,0.6263736263736264,,12,2,25,14,0.72,0.21999999999999997,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,2,0.3018867924528302,0.05128205128205128,1.0,0.0975609756097561,1.0,0.6263736263736264,,14,0,37,2,0.73,0.22999999999999998,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,2,0.3018867924528302,0.05128205128205128,1.0,0.0975609756097561,1.0,0.6263736263736264,,14,0,37,2,0.74,0.24,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,2,0.3018867924528302,0.05128205128205128,1.0,0.0975609756097561,1.0,0.6263736263736264,,14,0,37,2,0.75,0.25,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,2,0.3018867924528302,0.05128205128205128,1.0,0.0975609756097561,1.0,0.6263736263736264,,14,0,37,2,0.76,0.26,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,2,0.3018867924528302,0.05128205128205128,1.0,0.0975609756097561,1.0,0.6263736263736264,,14,0,37,2,0.77,0.27,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,2,0.3018867924528302,0.05128205128205128,1.0,0.0975609756097561,1.0,0.6263736263736264,,14,0,37,2,0.78,0.28,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.79,0.29000000000000004,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.8,0.30000000000000004,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.81,0.31000000000000005,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.82,0.31999999999999995,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.83,0.32999999999999996,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.84,0.33999999999999997,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.85,0.35,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.86,0.36,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.87,0.37,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.88,0.38,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.89,0.39,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.9,0.4,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.91,0.41000000000000003,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.92,0.42000000000000004,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.93,0.43000000000000005,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.94,0.43999999999999995,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
53,39,14,0,0.2641509433962264,0.0,0.0,0.0,1.0,0.6263736263736264,,14,0,39,0,0.95,0.44999999999999996,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,labeler_anmol,individual_coder
122,90,32,122,0.7377049180327869,1.0,0.7377049180327869,0.8490566037735849,0.0,0.6421875,,0,32,0,90,0.05,0.45,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.15,0.35,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.14,0.36,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.13,0.37,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.12,0.38,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.11,0.39,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.1,0.4,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.09,0.41000000000000003,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.08,0.42,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.07,0.43,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,116,0.7213114754098361,0.9555555555555556,0.7413793103448276,0.8349514563106796,0.0625,0.6421875,,2,30,4,86,0.06,0.44,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.25,0.25,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.24,0.26,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.23,0.27,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.22,0.28,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.21,0.29000000000000004,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.2,0.3,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.19,0.31,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.18,0.32,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.17,0.32999999999999996,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,77,0.6147540983606558,0.6666666666666666,0.7792207792207793,0.718562874251497,0.46875,0.6421875,,15,17,30,60,0.16,0.33999999999999997,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.35,0.15000000000000002,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.34,0.15999999999999998,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.33,0.16999999999999998,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.32,0.18,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.31,0.19,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.3,0.2,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.29,0.21000000000000002,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.28,0.21999999999999997,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.27,0.22999999999999998,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
122,90,32,45,0.5327868852459017,0.43333333333333335,0.8666666666666667,0.5777777777777777,0.8125,0.6421875,,26,6,51,39,0.26,0.24,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions
